Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/CustomerAlbusLogin/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:25:04,2023-11-29 17:25:05,0.552s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:25:05,2023-11-29 17:25:06,0.778s,PASSED
,,,,,,,
Test Cases/CustomerHarryLogin,Chrome 119.0.0.0,,,2023-11-29 17:25:06,2023-11-29 17:25:23,16.754s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:25:06,2023-11-29 17:25:08,1.391s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:25:08,2023-11-29 17:25:12,4.242s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:25:12,2023-11-29 17:25:12,0.146s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:12,2023-11-29 17:25:14,1.958s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:14,2023-11-29 17:25:16,2.289s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:16,2023-11-29 17:25:17,0.425s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/select_100410051006""), ""number:1005"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:17,2023-11-29 17:25:19,1.848s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Deposit""))",Chrome 119.0.0.0,,,2023-11-29 17:25:19,2023-11-29 17:25:19,0.519s,PASSED
"setText(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/input_Amount to be Deposited_form-control n_97f4dd""), ""1500"")",Chrome 119.0.0.0,,,2023-11-29 17:25:19,2023-11-29 17:25:21,1.671s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Deposit_1""))",Chrome 119.0.0.0,,,2023-11-29 17:25:21,2023-11-29 17:25:21,0.419s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Logout""))",Chrome 119.0.0.0,,,2023-11-29 17:25:21,2023-11-29 17:25:22,0.540s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:25:22,2023-11-29 17:25:23,0.731s,PASSED
,,,,,,,
Test Cases/CustomerNevilleLogin,Chrome 119.0.0.0,,,2023-11-29 17:25:23,2023-11-29 17:25:36,13.537s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:25:23,2023-11-29 17:25:24,1.333s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:25:24,2023-11-29 17:25:26,1.800s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:25:26,2023-11-29 17:25:26,0.139s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:26,2023-11-29 17:25:27,1.117s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""5"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:27,2023-11-29 17:25:29,1.713s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:29,2023-11-29 17:25:30,0.441s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/select_101310141015""), ""number:1014"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:30,2023-11-29 17:25:32,2.519s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/select_101310141015""), ""number:1015"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:32,2023-11-29 17:25:33,1.163s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-29 17:25:33,2023-11-29 17:25:34,0.516s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Logout""))",Chrome 119.0.0.0,,,2023-11-29 17:25:34,2023-11-29 17:25:35,0.981s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:25:35,2023-11-29 17:25:35,0.533s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:25:35,2023-11-29 17:25:36,0.711s,PASSED
,,,,,,,
Test Cases/CustomerRonLogin,Chrome 119.0.0.0,,,2023-11-29 17:25:36,2023-11-29 17:25:53,16.619s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:25:37,2023-11-29 17:25:38,1.277s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:25:38,2023-11-29 17:25:41,2.610s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:25:41,2023-11-29 17:25:41,0.143s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:41,2023-11-29 17:25:42,1.679s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""3"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:42,2023-11-29 17:25:44,1.924s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:44,2023-11-29 17:25:45,0.421s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Withdrawl""))",Chrome 119.0.0.0,,,2023-11-29 17:25:45,2023-11-29 17:25:46,1.242s,PASSED
"setText(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/input_Amount to be Withdrawn_form-control n_bccfe0""), ""1000"")",Chrome 119.0.0.0,,,2023-11-29 17:25:46,2023-11-29 17:25:48,1.652s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Withdraw""))",Chrome 119.0.0.0,,,2023-11-29 17:25:48,2023-11-29 17:25:48,0.420s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/span_Transaction Failed. You can not withdr_4b9636""))",Chrome 119.0.0.0,,,2023-11-29 17:25:48,2023-11-29 17:25:49,0.523s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/select_100710081009""), ""number:1008"", true)",Chrome 119.0.0.0,,,2023-11-29 17:25:49,2023-11-29 17:25:50,1.059s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-29 17:25:50,2023-11-29 17:25:50,0.519s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Back""))",Chrome 119.0.0.0,,,2023-11-29 17:25:50,2023-11-29 17:25:51,1.341s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:25:51,2023-11-29 17:25:52,0.523s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:25:52,2023-11-29 17:25:53,0.717s,PASSED
,,,,,,,
Test Cases/CustomerSearchManager,Chrome 119.0.0.0,,,2023-11-29 17:25:53,2023-11-29 17:26:06,13.522s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:25:53,2023-11-29 17:25:54,1.235s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:25:54,2023-11-29 17:25:57,2.224s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:25:57,2023-11-29 17:25:57,0.129s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-29 17:25:57,2023-11-29 17:25:58,1.323s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Customers""))",Chrome 119.0.0.0,,,2023-11-29 17:25:58,2023-11-29 17:25:59,0.877s,PASSED
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Test"")",Chrome 119.0.0.0,,,2023-11-29 17:25:59,2023-11-29 17:26:02,3.306s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""))",Chrome 119.0.0.0,,,2023-11-29 17:26:02,2023-11-29 17:26:03,0.532s,PASSED
"clearText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""))",Chrome 119.0.0.0,,,2023-11-29 17:26:03,2023-11-29 17:26:03,0.433s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/div_Customers_input-group-addon""))",Chrome 119.0.0.0,,,2023-11-29 17:26:03,2023-11-29 17:26:04,0.526s,PASSED
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Harry"")",Chrome 119.0.0.0,,,2023-11-29 17:26:04,2023-11-29 17:26:05,0.712s,PASSED
"sendKeys(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), Keys.chord(ENTER))",Chrome 119.0.0.0,,,2023-11-29 17:26:05,2023-11-29 17:26:05,0.557s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:26:05,2023-11-29 17:26:05,0.416s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:26:05,2023-11-29 17:26:06,0.711s,PASSED
,,,,,,,
Test Cases/GlobalsQACustomer,Chrome 119.0.0.0,,,2023-11-29 17:26:06,2023-11-29 17:26:20,13.474s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:26:07,2023-11-29 17:26:08,1.234s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:26:08,2023-11-29 17:26:11,2.588s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:26:11,2023-11-29 17:26:11,0.142s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-29 17:26:11,2023-11-29 17:26:13,1.757s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-29 17:26:13,2023-11-29 17:26:15,2.377s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-29 17:26:15,2023-11-29 17:26:15,0.425s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_100110021003""), ""number:1002"", true)",Chrome 119.0.0.0,,,2023-11-29 17:26:15,2023-11-29 17:26:17,1.975s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-29 17:26:17,2023-11-29 17:26:18,0.523s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:26:18,2023-11-29 17:26:19,1.186s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:26:19,2023-11-29 17:26:20,0.695s,PASSED
,,,,,,,
Test Cases/GlobalsManagerLogin,Chrome 119.0.0.0,,,2023-11-29 17:26:20,2023-11-29 17:26:33,13.276s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:26:20,2023-11-29 17:26:21,1.235s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:26:21,2023-11-29 17:26:24,2.541s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:26:24,2023-11-29 17:26:24,0.144s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-29 17:26:24,2023-11-29 17:26:26,1.851s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer""))",Chrome 119.0.0.0,,,2023-11-29 17:26:26,2023-11-29 17:26:28,2.329s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""Test"")",Chrome 119.0.0.0,,,2023-11-29 17:26:28,2023-11-29 17:26:30,1.286s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""Test"")",Chrome 119.0.0.0,,,2023-11-29 17:26:30,2023-11-29 17:26:30,0.734s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-29 17:26:30,2023-11-29 17:26:31,0.460s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Post Code_form-control ng-pristine ng_b8fd27""), ""515411"")",Chrome 119.0.0.0,,,2023-11-29 17:26:31,2023-11-29 17:26:32,0.735s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-29 17:26:32,2023-11-29 17:26:32,0.444s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:26:32,2023-11-29 17:26:32,0.215s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:26:32,2023-11-29 17:26:33,0.762s,PASSED
,,,,,,,
Test Cases/AccountOpeningManager,Chrome 119.0.0.0,,,2023-11-29 17:26:33,2023-11-29 17:26:44,10.590s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 17:26:34,2023-11-29 17:26:35,1.263s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-29 17:26:35,2023-11-29 17:26:37,1.793s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 17:26:37,2023-11-29 17:26:37,0.127s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-29 17:26:37,2023-11-29 17:26:38,1.579s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Open Account""))",Chrome 119.0.0.0,,,2023-11-29 17:26:38,2023-11-29 17:26:39,0.970s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Customer Name---       Hermoine G_e4ab73""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-29 17:26:39,2023-11-29 17:26:41,1.769s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 119.0.0.0,,,2023-11-29 17:26:41,2023-11-29 17:26:42,1.085s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Process""))",Chrome 119.0.0.0,,,2023-11-29 17:26:42,2023-11-29 17:26:43,0.423s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-29 17:26:43,2023-11-29 17:26:43,0.163s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 17:26:43,2023-11-29 17:26:44,0.720s,PASSED
